Country,HTS_Code,Truncated_Mean_EU_Export_to_US_2022_2024H1_in_thousand ($),Export_Share
RO,420219,2.2034000000000002,5.127757905016064e-06
RO,420221,531.3301333333334,0.001236512794487265
RO,420222,302.60346666666663,0.0007042195326700848
RO,420229,11.107090909090909,2.5848449310530527e-05
RO,420231,87.96663333333332,0.00020471616567697626
RO,420232,123.43783333333334,0.0002872648296510191
RO,420239,3.714222222222222,8.643747100384102e-06
RO,420291,86.58396666666665,0.00020149842040603037
RO,420292,227.66146666666666,0.0005298143257545389
RO,420299,6.440625,1.4988638357535666e-05
RO,420310,180.47226666666666,0.0004199955033294758
RO,420321,0.9109999999999999,2.1200814429834045e-06
RO,420329,2.03525,4.736438811012047e-06
RO,420330,115.46340000000001,0.00026870670876374324
RO,420340,20.034066666666668,4.6623329272768825e-05
RO,420500,454.07660000000004,0.0010567281815071332
RO,430310,22.83,5.313003221000124e-05
RO,430390,2.1208,4.9355309816456696e-06
RO,430400,3.3538125,7.805000707459694e-06
RO,440410,32.797,7.632525914986468e-05
RO,440711,1819.4214285714286,0.0042341620281895085
RO,440712,6117.269666666666,0.014236125029665507
RO,440713,64.919,0.00015107965663780422
RO,440793,6.5455000000000005,1.523270371574959e-05
RO,440797,15.331499999999998,3.567950454785957e-05
RO,440799,7.036,1.6374196523415186e-05
RO,440810,11.82175,2.7511605706464397e-05
RO,440890,95.3171,0.00022182218980131008
RO,440910,145.926,0.00033959934648605523
RO,440929,61.32,0.00014270405497666562
RO,441011,60.146,0.00013997191928614695
RO,441012,5042.531083333333,0.011734990752406152
RO,441090,42.72907142857143,9.943920023230153e-05
RO,441112,966.8014705882352,0.002249942762725778
RO,441114,15.1295,3.520940965051309e-05
RO,441192,94.185,0.00021918756389395388
RO,441233,47.224599999999995,0.00010990120539222183
RO,441234,43.867,0.0001020873904054369
RO,441242,8.7605,2.0387457169326145e-05
RO,441252,382.1400416666666,0.0008893172458379857
RO,441292,265.986,0.0006190032740871393
RO,441299,122.4525,0.0002849717594916854
RO,441410,6.550315789473684,1.5243911032869757e-05
RO,441490,38.86922222222223,9.045654965590727e-05
RO,441510,2.331,5.424708939181467e-06
RO,441600,163.109125,0.0003795879572928217
RO,441819,106.14225,0.0002470145055340344
RO,441821,12.272,2.8559428615030016e-05
RO,441829,9.883,2.299974193304609e-05
RO,441875,160.76827272727272,0.0003741403201202919
RO,441879,10.237333333333332,2.382434733878753e-05
RO,441891,5.288,1.2306246619644616e-05
RO,441892,3.4,7.912488371178458e-06
RO,441899,1094.7979333333335,0.0025478164459677094
RO,441990,124.38193333333334,0.00028946194149549834
RO,442019,2.43,5.655101982930488e-06
RO,442090,19.720000000000002,4.589243255283507e-05
RO,442120,22.103,5.143815602004632e-05
RO,442191,285.40012,0.0006641838619508638
RO,442199,160.82607692307693,0.0003742748421870878
RO,450410,7.282,1.6946688329094572e-05
RO,460219,5.387,1.2536639663393634e-05
RO,480240,4.132,9.616000573443939e-06
RO,480269,3.936,9.159868890870122e-06
RO,480300,95.87100000000001,0.00022311122724507357
RO,480439,23.95,5.573649896756591e-05
RO,480700,21.281666666666666,4.952674706449889e-05
RO,480840,33.97233333333333,7.90604977769995e-05
RO,480920,2.712,6.3113730772458775e-06
RO,481092,51.352,0.00011950650083434007
RO,481159,23.489,5.46636586325326e-05
RO,481310,2.064,4.803345881797747e-06
RO,481420,28.511571428571425,6.635219922723394e-05
RO,481490,12.357583333333332,2.875859835907904e-05
RO,481710,2.52,5.864550204520505e-06
RO,481720,14.164818181818184,3.296439974808635e-05
RO,481830,46.719,0.00010872457182737836
RO,481910,23.660833333333333,5.506354958893872e-05
RO,481920,12.421999999999999,2.890850898434671e-05
RO,481940,79.03077777777779,0.0001839206206270164
RO,481950,23.825428571428574,5.5446596032285766e-05
RO,482010,24.613071428571427,5.7279600428693e-05
RO,482030,3.5004999999999997,8.146372218620646e-06
RO,482050,4.166,9.695125457155725e-06
RO,482090,22.998333333333335,5.352177795778998e-05
RO,482110,5.6778571428571425,1.321352312237344e-05
RO,482190,7.89185,1.8365932750613155e-05
RO,482320,2.447,5.69466442478638e-06
RO,482390,6.11775,1.4237242862581477e-05
RO,490110,27.25663636363636,6.343171125432724e-05
RO,490199,20.65496153846154,4.806827734712214e-05
RO,490290,10.829214285714286,2.5201774148445274e-05
RO,490300,15.0,3.4908036931669676e-05
RO,490700,7.82,1.8198723253710456e-05
RO,490890,3.221,7.495919130460535e-06
RO,490900,9.375578947368421,2.181887041003477e-05
RO,491110,29.26025,6.80945258419925e-05
RO,491191,109.64976923076922,0.00025517721292378325
RO,491199,85.98185714285714,0.00020009718963976019
RO,510219,0.699,1.6267145210158066e-06
RO,510529,0.299,6.958335361712821e-07
RO,510710,435.98363333333333,0.0010146221849335686
RO,510720,23.155153846153844,5.388673104133543e-05
RO,510910,12.736241379310345,2.9639812295975e-05
RO,510990,26.20048,6.0973821564498175e-05
RO,511290,0.989,2.3016032350280873e-06
RO,520411,2.0105,4.678840550074792e-06
RO,520419,1.392,3.2394658272589455e-06
RO,520420,65.29522727272727,0.00015195521367320858
RO,520548,0.786,1.8291811352194909e-06
RO,520710,0.501,1.1659284335177671e-06
RO,520790,3.7744999999999997,8.784025693239145e-06
RO,520829,0.432,1.0053514636320866e-06
RO,520951,0.534,1.2427261147674405e-06
RO,520952,0.267,6.213630573837202e-07
RO,521149,3.9061999999999997,9.090518257499205e-06
RO,521214,1.264,2.9415839121086976e-06
RO,521224,5.1545000000000005,1.1995565090952756e-05
RO,530210,0.699,1.6267145210158066e-06
RO,530620,12.192285714285715,2.8373917333050288e-05
RO,530820,92.05064285714286,0.00021422048269607188
RO,530890,6.320142857142857,1.4708252018038076e-05
RO,530911,1.6183333333333332,3.7661893178501387e-06
RO,530919,3.8698333333333337,9.005885661293759e-06
RO,530929,2.7874999999999996,6.48707686313528e-06
RO,531010,9.677,2.252033822585116e-05
RO,531100,7.593500000000001,1.7671611896042245e-05
RO,540110,220.93610714285714,0.0005141630525121457
RO,540120,0.437,1.0169874759426432e-06
RO,540211,185.4315,0.00043153664335299365
RO,540233,45.657,0.00010625308281261614
RO,540244,6.644,1.5461933158267553e-05
RO,540245,102.59236363636364,0.00023875320124836446
RO,540247,124.173,0.0002889757113277479
RO,540412,3.613,8.408182495608169e-06
RO,540419,10.263333333333334,2.3884854602802428e-05
RO,540490,4.095,9.529894082345821e-06
RO,540753,3.753,8.733990840303752e-06
RO,540761,1.626,3.7840312033929923e-06
RO,540771,0.633,1.4731191585164603e-06
RO,540773,15.476,3.601578530363466e-05
RO,540793,4.47325,1.0410158413639425e-05
RO,540794,4.5295,1.0541063552133185e-05
RO,540810,1.09,2.53665068370133e-06
RO,550190,1.6,3.7235239393780987e-06
RO,550320,30.1436,7.015026013689852e-05
RO,550340,91.3818,0.00021266394995216343
RO,550410,0.558,1.298578973858112e-06
RO,550810,9.472800000000001,2.2045123483088036e-05
RO,550912,177.16177777777776,0.00041229132543646143
RO,550931,11.836,2.7544768341549485e-05
RO,550932,373.6436896551724,0.000869544514517872
RO,550961,0.295,6.865247263228369e-07
RO,550991,8.942260869565217,2.081045151249381e-05
RO,551020,26.218,6.101459415163437e-05
RO,551090,1.531,3.5629469694924178e-06
RO,551120,3.0098333333333334,7.004491543878029e-06
RO,551130,2.4024,5.590871194976215e-06
RO,551219,6.488,1.509888957417819e-05
RO,551221,3.678,8.559450655645404e-06
RO,551229,22.927,5.335577084882604e-05
RO,551291,18.130857142857142,4.21941753830456e-05
RO,551299,3.997,9.301828241058912e-06
RO,551311,3.959,9.213394547498683e-06
RO,551511,5.00725,1.1652884528406865e-05
RO,551591,5.582,1.299044414350534e-05
RO,560221,5.324625,1.2391480409819443e-05
RO,560311,21.16,4.924360409827535e-05
RO,560313,10.0905,2.348263644393419e-05
RO,560314,0.356,8.284840765116269e-07
RO,560393,0.961,2.2364415660889703e-06
RO,560410,1.134,2.6390475920342272e-06
RO,560500,16.487714285714286,3.837024928030213e-05
RO,560600,52.33583333333333,0.00012179608018998059
RO,560750,1.0164444444444445,2.3654720137104756e-06
RO,560790,26.45094117647059,6.155669543104382e-05
RO,560819,0.35566666666666663,8.277083423575897e-07
RO,560900,7.913714285714286,1.8416815370159745e-05
RO,570110,7.174714285714286,1.6697012750659486e-05
RO,570210,7.7205,1.7967166608730382e-05
RO,570239,1.35,3.1417233238502707e-06
RO,570241,47.819,0.00011128449453570082
RO,570242,11.026,2.565973434723932e-05
RO,570250,19.866666666666667,4.623375558061139e-05
RO,570291,24.192375,5.6300554664320136e-05
RO,570299,4.0515,9.428660775243978e-06
RO,570390,9.475,2.2050243328504675e-05
RO,570500,1.0651666666666666,2.478858489225565e-06
RO,580136,5.183,1.2061890361122927e-05
RO,580190,1.05,2.443562585216877e-06
RO,580230,0.359,8.354656838979608e-07
RO,580430,1.233,2.8694406357832473e-06
RO,580620,2.688333333333333,6.256295952309242e-06
RO,580631,6.157500000000001,1.4329749160450402e-05
RO,580632,14.360166666666666,3.341901522299545e-05
RO,580639,3.6939999999999995,8.596685895039184e-06
RO,580640,45.979749999999996,0.00010700418740726257
RO,580710,3.425,7.970668432731242e-06
RO,580810,13.846499999999999,3.2223608891624275e-05
RO,580890,12.811833333333333,2.98157300774931e-05
RO,581091,3.8409999999999997,8.938784656969548e-06
RO,581092,2.7936666666666667,6.501427944984968e-06
RO,590320,4.742999999999999,1.103792127779395e-05
RO,590390,1.4963333333333333,3.482270617472559e-06
RO,590700,0.261,6.073998426110524e-07
RO,590900,1.041,2.4226177630578753e-06
RO,591000,3.749285714285714,8.725346945444481e-06
RO,591110,10.877714285714287,2.5314643467857677e-05
RO,591120,482.2246333333333,0.0011222343539840577
RO,591131,0.458,1.0658587276469806e-06
RO,591132,3.1735,7.3853770135102476e-06
RO,591140,62.474714285714285,0.000145391308905415
RO,591190,14.438633333333334,3.3601623042855784e-05
RO,600690,5.121,1.1917603808472027e-05
RO,610120,36.91646666666667,8.591209211911685e-05
RO,610130,69.10756666666666,0.00016082729929718824
RO,610190,68.597,0.00015963910729344962
RO,610210,181.00776666666667,0.0004212417202479365
RO,610220,36.277,8.442392371801205e-05
RO,610230,70.94653333333333,0.00016510694705159558
RO,610290,3.82924,8.911416756015118e-06
RO,610310,1.433142857142857,3.3352135857000968e-06
RO,610331,22.383285714285716,5.2090437624426664e-05
RO,610332,3.597375,8.37181995713768e-06
RO,610333,17.149259259259257,3.9909798371533347e-05
RO,610339,28.65777777777778,6.669245100308329e-05
RO,610341,4.7378846153846155,1.1026016742122382e-05
RO,610342,50.987566666666666,0.0001186583906837313
RO,610343,41.220800000000004,9.592914725019797e-05
RO,610349,10.422375,2.4254976761047382e-05
RO,610413,4.9079999999999995,1.1421909684042315e-05
RO,610419,13.946714285714288,3.2456827824077295e-05
RO,610431,12.515033333333331,2.9125016386738463e-05
RO,610432,11.115296296296297,2.5867544907837485e-05
RO,610433,18.922666666666665,4.403687645637831e-05
RO,610439,17.488400000000002,4.069904753838746e-05
RO,610441,15.415966666666666,3.5876075582492576e-05
RO,610442,39.034,9.084002090605293e-05
RO,610443,179.99926666666667,0.0004188947365648972
RO,610444,71.825,0.00016715131684114497
RO,610449,32.839733333333335,7.642470826841225e-05
RO,610451,10.416821428571428,2.4242052475945297e-05
RO,610452,7.5057857142857145,1.7467482994365623e-05
RO,610453,9.023033333333332,2.0998425389045767e-05
RO,610459,9.254633333333334,2.153740547927075e-05
RO,610461,13.352599999999999,3.107420359558749e-05
RO,610462,12.096566666666666,2.8151159729760287e-05
RO,610463,39.564,9.207343821097193e-05
RO,610469,49.742,0.00011575970487034085
RO,610510,74.23423333333334,0.00017275809058627894
RO,610520,48.5739,0.00011304129967434864
RO,610590,8.665923076923077,2.0167357521082616e-05
RO,610610,10.137586206896552,2.3592215580555327e-05
RO,610620,14.5993,3.397552690510167e-05
RO,610690,10.690285714285716,2.48784592349591e-05
RO,610711,2.0060000000000002,4.668368138995291e-06
RO,610712,8.407117647058824,1.956506488749475e-05
RO,610719,1.688,3.928317756043894e-06
RO,610721,1.42875,3.3249905177415364e-06
RO,610811,3.011416666666667,7.008176281109706e-06
RO,610819,2.2206,5.1677857873643784e-06
RO,610821,2.5650833333333334,5.969468248854024e-06
RO,610822,4.303793103448276,1.001579790676251e-05
RO,610829,1.914888888888889,4.456334136891817e-06
RO,610831,7.067045454545454,1.6446445581670734e-05
RO,610832,3.034625,7.0621867715845394e-06
RO,610839,1.3790624999999999,3.2093576454053804e-06
RO,610891,1.032,2.4016729408988734e-06
RO,610892,3.20425,7.45693848922017e-06
RO,610899,1.659125,3.861119784950429e-06
RO,610910,56.12983333333333,0.0001306254863312309
RO,610990,67.86636666666666,0.0001579387756012157
RO,611011,498.7982333333333,0.0011608044767101057
RO,611012,318.12376666666665,0.000740338413042791
RO,611019,32.58133333333333,7.582335915220268e-05
RO,611020,316.54046666666665,0.0007366537533845302
RO,611030,254.27663333333334,0.0005917532071507086
RO,611090,68.39136666666667,0.00015916055689382415
RO,611120,7.500105263157895,1.745426343451506e-05
RO,611130,2.8063999999999996,6.531060989669184e-06
RO,611190,5.484444444444445,1.2763412614423815e-05
RO,611211,0.9863333333333334,2.2953973617957906e-06
RO,611212,6.207153846153846,1.4445303713472926e-05
RO,611219,1.4877500000000001,3.462295463006104e-06
RO,611220,2.463125,5.732190564487924e-06
RO,611231,1.2959999999999998,3.0160543908962593e-06
RO,611241,6.838807692307692,1.591529009944424e-05
RO,611249,3.6582857142857144,8.513571521392352e-06
RO,611300,11.417294117647058,2.657035498123723e-05
RO,611420,5.022333333333333,1.1687986498877043e-05
RO,611430,81.4817,0.00018962441285701526
RO,611490,4.62428,1.0761635801492095e-05
RO,611510,0.605,1.4079574895773435e-06
RO,611521,0.386,8.983001503749663e-07
RO,611529,0.27,6.283446647700542e-07
RO,611530,17.719,4.1235700426150335e-05
RO,611594,25.538,5.943209647739868e-05
RO,611595,3.13925,7.305670329182935e-06
RO,611596,2.358,5.487543405658473e-06
RO,611599,1.781125,4.14503848532801e-06
RO,611610,2.664,6.1996673590645346e-06
RO,611691,9.1797,2.1363020441443208e-05
RO,611692,0.442,1.0286234882531998e-06
RO,611693,1.587888888888889,3.695338931781417e-06
RO,611699,2.845333333333334,6.62166673886072e-06
RO,611710,23.322499999999998,5.4276179422591056e-05
RO,611780,4.2726,9.94320523961679e-06
RO,611790,2.310333333333333,5.3766134216311655e-06
RO,620120,310.4389333333333,0.0007224542499885425
RO,620130,148.30726666666666,0.0003451410361356655
RO,620140,1575.7697,0.003667135125560403
RO,620190,22.612233333333332,5.26232450871688e-05
RO,620220,824.7594,0.0019193821063294481
RO,620230,142.53473333333335,0.0003317071823497126
RO,620240,1688.1664666666666,0.00392870515768042
RO,620290,42.76773333333333,9.952917431225334e-05
RO,620311,150.46259999999998,0.0003501569331756694
RO,620312,24.248,5.6430005301275085e-05
RO,620319,4.207578947368421,9.79188808584351e-06
RO,620331,285.80696666666665,0.0006651306765152322
RO,620332,38.769800000000004,9.022517401556313e-05
RO,620333,35.81923333333334,8.33586080042729e-05
RO,620339,74.4697,0.00017330606919269075
RO,620341,187.14193333333333,0.00043551716801760424
RO,620342,705.8372333333334,0.0016426261472631699
RO,620343,177.92166666666665,0.0004140597407296147
RO,620349,90.13076666666667,0.00020975254209864682
RO,620411,6.448235294117647,1.5006349052743645e-05
RO,620412,2.660416666666667,6.191328216908635e-06
RO,620413,3.800052631578947,8.843491840363094e-06
RO,620419,2.5362727272727272,5.9024201354948615e-06
RO,620431,257.0605,0.0005982318285115648
RO,620432,168.36499999999998,0.0003918194425333709
RO,620433,170.58239999999998,0.0003969797812728565
RO,620439,100.77353333333333,0.00023452041488898967
RO,620441,67.52106666666667,0.0001571351925910487
RO,620442,418.8193333333333,0.0009746773837131514
RO,620443,664.2494666666666,0.0015458429942827921
RO,620444,274.326,0.0006384121426211477
RO,620449,258.6950333333333,0.0006020357185093011
RO,620451,41.09903333333333,9.564577156372819e-05
RO,620452,65.4447,0.00015230306697213615
RO,620453,110.87570000000001,0.00025803020202831516
RO,620459,52.076800000000006,0.00012119325717887836
RO,620461,151.63126666666668,0.00035287665711972356
RO,620462,243.33696666666668,0.0005662943879493649
RO,620463,234.85829999999999,0.0005465628140072771
RO,620469,208.3762,0.0004849336056853991
RO,620520,798.2096666666667,0.0018575955015477162
RO,620530,56.291799999999995,0.00013100241555667752
RO,620590,109.5111,0.00025485450154851805
RO,620610,123.38443333333333,0.00028714055703954233
RO,620620,8.241607142857143,1.9179888434611314e-05
RO,620630,227.15066666666664,0.0005286255907368925
RO,620640,224.37743333333336,0.0005221717152955501
RO,620690,15.803666666666667,3.677833197705313e-05
RO,620721,0.708,1.6476593431748085e-06
RO,620729,2.337,5.438672153954135e-06
RO,620791,1.3805,3.2127029989446656e-06
RO,620799,2.152,5.008139698463542e-06
RO,620811,3.414736842105263,7.946783986409573e-06
RO,620819,3.1985,7.44355707506303e-06
RO,620821,2.812444444444444,6.54512763566239e-06
RO,620822,1.3844285714285716,3.2218455800458177e-06
RO,620829,11.393666666666665,2.651536911914224e-05
RO,620891,6.1537999999999995,1.4321138511340588e-05
RO,620892,7.455666666666667,1.7350845823347903e-05
RO,620899,2.465391304347826,5.737464713546079e-06
RO,620920,7.55896,1.759123032300092e-05
RO,620930,7.486346153846155,1.742224320144832e-05
RO,620990,3.6987200000000002,8.60767029066035e-06
RO,621010,9.106647058823528,2.1193011456872847e-05
RO,621020,22.72429166666667,5.288402751640223e-05
RO,621030,4.3478125,1.0118239954798336e-05
RO,621040,18.251428571428573,4.247476950847731e-05
RO,621050,7.620846153846154,1.7735251932602288e-05
RO,621111,6.2840384615384615,1.4624229779694486e-05
RO,621112,11.414159999999999,2.6563061254932444e-05
RO,621120,35.9279,8.361149733848899e-05
RO,621132,4.098931034482758,9.53904239547274e-06
RO,621133,84.41883333333334,0.00019645971678189782
RO,621139,6.443807692307692,1.4996045126910269e-05
RO,621142,39.455799999999996,9.182163490457148e-05
RO,621143,115.27063333333334,0.00026825810170246357
RO,621149,20.521933333333333,4.775869378061753e-05
RO,621210,53.44356666666667,0.0001243739999306767
RO,621220,0.9205,2.142189866373462e-06
RO,621230,4.361310344827586,1.014965217251429e-05
RO,621290,9.511965517241379,2.213626957124203e-05
RO,621410,4.83636,1.1255188899656662e-05
RO,621420,19.810928571428573,4.61040417481399e-05
RO,621430,1.5469230769230768,3.6000031933121904e-06
RO,621440,1.0445454545454547,2.4308687536053613e-06
RO,621490,2.2152499999999997,5.155335254192082e-06
RO,621510,2.0185454545454546,4.6975639517017786e-06
RO,621520,3.1029999999999998,7.221309239931399e-06
RO,621590,3.065666666666667,7.134427014679245e-06
RO,621600,2.6545,6.177558935674477e-06
RO,621710,4.354839999999999,1.0134594370100822e-05
RO,621790,8.093285714285715,1.883471444085602e-05
RO,630120,11.729666666666667,2.729730914641165e-05
RO,630130,0.827,1.9245964361660544e-06
RO,630140,2.0335,4.732366206703352e-06
RO,630190,1.631,3.795667215703549e-06
RO,630210,8.648,2.012564689233862e-05
RO,630222,3.348,7.79147384314867e-06
RO,630229,4.4383333333333335,1.0328900261004038e-05
RO,630231,0.8545,1.988594503874116e-06
RO,630239,5.179857142857143,1.2054576296242007e-05
RO,630251,0.42,9.77425034086751e-07
RO,630259,0.42825,9.966244543991692e-07
RO,630291,1.508,3.509421312863858e-06
RO,630293,1.458,3.393061189758292e-06
RO,630299,18.908866666666665,4.400476106240117e-05
RO,630312,1.2912,3.0048838190781253e-06
RO,630319,0.9,2.0944822159001804e-06
RO,630391,13.760333333333334,3.202308161280569e-05
RO,630392,5.801733333333333,1.3501808097846599e-05
RO,630399,8.048,1.8729325415071835e-05
RO,630492,3.17,7.3772318048928575e-06
RO,630493,0.804,1.8710707795374947e-06
RO,630499,0.497,1.1566196236693218e-06
RO,630510,6.747,1.570163501186502e-05
RO,630520,6.165,1.4347203178916235e-05
RO,630532,34.636399999999995,8.060591535867222e-05
RO,630539,3.038,7.070041079894164e-06
RO,630590,13.259166666666665,3.085676531221089e-05
RO,630619,8.758714285714285,2.0383301450643803e-05
RO,630622,60.98144444444444,0.00014191616765421526
RO,630629,29.207666666666668,6.797215377919315e-05
RO,630690,0.278,6.469622844669447e-07
RO,630710,3.5130000000000003,8.175462249397038e-06
RO,630720,8.077631578947368,1.8798284098554396e-05
RO,630790,574.6312,0.0013372831434459776
RO,630800,1.614,3.756104773847657e-06
RO,630900,4.478714285714285,1.0422874912807389e-05
RO,640192,9.804076923076924,2.2816071954113308e-05
RO,640199,3.315625,7.716130663437817e-06
RO,640212,3321.171933333333,0.0077290395003483175
RO,640219,64.26061538461539,0.00014954746233986497
RO,640220,28.588,6.653006398683818e-05
RO,640291,156.23913333333334,0.00036360009577147083
RO,640299,95.59475862068966,0.0002224683576270055
RO,640312,26.60383333333333,6.19125064349323e-05
RO,640319,130.71203571428572,0.00030419337134186743
RO,640320,13.2516,3.0839156146914254e-05
RO,640340,22.069275862068967,5.1359673123220636e-05
RO,640351,16.249809523809525,3.781659673264936e-05
RO,640359,34.909652173913045,8.124182849057994e-05
RO,640391,1007.8536,0.002345479379367749
RO,640399,242.2384,0.0005637378008979048
RO,640411,42.6864,9.933989517866829e-05
RO,640419,245.04596666666666,0.0005702715769571131
RO,640420,113.17467857142857,0.00026338039062008485
RO,640510,2.879875,6.702052190572814e-06
RO,640520,3.0945,7.201528019003454e-06
RO,640590,3.6735333333333333,8.549055817981307e-06
RO,640610,5.3437222222222225,1.2435923512394486e-05
RO,640620,7.641434782608696,1.778316584014997e-05
RO,640690,13.66825,3.180878505275293e-05
RO,650400,0.9759285714285715,2.2711833742733464e-06
RO,650500,28.361866666666668,6.600380593673941e-05
RO,650610,4.967888888888889,1.1561283253717651e-05
RO,650691,3.2935,7.664641308963604e-06
RO,650699,1.562,3.6350902458178686e-06
RO,650700,5.8555,1.3626934016892786e-05
RO,660191,0.467,1.0868035498059825e-06
RO,670100,0.50375,1.1723282402885733e-06
RO,670300,1.878,4.370486223845043e-06
RO,670419,15.320500000000001,3.565390532077635e-05
RO,670420,17.077,3.974163644547487e-05
RO,670490,18.346,4.269485636989412e-05
RO,680210,11.503,2.6769809921666417e-05
RO,680221,24.217181818181817,5.6358285152670016e-05
RO,680291,15.905499999999998,3.7015318761111464e-05
RO,680292,24.432384615384613,5.68591056321736e-05
RO,680293,16.615,3.866646890797944e-05
RO,680299,76.58000000000001,0.00017821716454848426
RO,680421,4.76,1.1077483719649843e-05
RO,680422,23.85193333333333,5.5508277979448194e-05
RO,680610,10.0,2.3272024621113115e-05
RO,680690,4.7715000000000005,1.1104246547964125e-05
RO,680800,11.439,2.662086896409129e-05
RO,680990,4.157,9.674180634996723e-06
RO,681019,36.13331818181818,8.408954703697869e-05
RO,681099,155.53366666666668,0.00036195833200786673
RO,681381,13.274,3.0891285482065545e-05
RO,681512,16.8925,3.9312267591215325e-05
RO,681513,55.072,0.00012816369399339415
RO,681519,41.580999999999996,9.676740557705044e-05
RO,681599,5.1285,1.193505782693786e-05
RO,690290,68.786,0.00016007894855878867
RO,690490,2.501,5.8203333577403896e-06
RO,690912,10.639,2.475910699440224e-05
RO,691010,107.84213793103449,0.0002509704889124511
RO,691090,17.391666666666666,4.047392948688589e-05
RO,691110,69.92262068965518,0.00016272409502624086
RO,691200,35.71373333333334,8.311308814452015e-05
RO,691310,65.334125,0.00015204573655988818
RO,691390,27.32575,6.359255267903817e-05
RO,691410,7.8575,1.8285993346039632e-05
RO,691490,4.9745,1.1576668647772718e-05
RO,700100,4.743,1.1037921277793951e-05
RO,700319,45.466,0.0001058085871423529
RO,700521,5.28,1.2287628999947726e-05
RO,700529,148.8677619047619,0.0003464454220337624
RO,700711,2.7737142857142856,6.4549947149076036e-06
RO,700719,28.619,6.660220726316362e-05
RO,700721,5.6283125,1.309822270753187e-05
RO,700729,4.8748125,1.1344675652330998e-05
RO,700800,32.87075,7.649689033144539e-05
RO,700991,3.426,7.972995635193354e-06
RO,700992,122.54933333333334,0.00028519711026343315
RO,701090,70.665,0.00016445176198509584
RO,701310,6.542,1.52245585071322e-05
RO,701322,3.357,7.812418665307674e-06
RO,701328,12.884625,2.9985131023380955e-05
RO,701333,4.463,1.0386304588402784e-05
RO,701337,14.506833333333333,3.3760338250771775e-05
RO,701341,3.236,7.530827167392205e-06
RO,701349,13.013166666666669,3.028427350653152e-05
RO,701399,26.157304347826084,6.087334308045578e-05
RO,701610,2.573,5.987891935012405e-06
RO,701690,6.828833333333333,1.5892077746681126e-05
RO,701710,3.451,8.031175696746136e-06
RO,701720,12.630821428571428,2.939447872705974e-05
RO,701790,5.031357142857142,1.1708986730618475e-05
RO,701810,7.932777777777777,1.846117997582634e-05
RO,701915,26.874777777777776,6.25430490131388e-05
RO,701964,5.763,1.3411667789147489e-05
RO,701971,73.51,0.00017107265298980253
RO,701980,16.185222222222222,3.766628900537427e-05
RO,701990,44.69594444444445,0.00010401651195750153
RO,702000,9.0075,2.0962276177467638e-05
RO,710239,0.0,0.0
RO,710310,9.697,2.2566882275093387e-05
RO,710399,4.5,1.0472411079500901e-05
RO,710510,107.02066666666667,0.00024905875896346063
RO,710610,26.409,6.145908982189762e-05
RO,710812,702.914,0.0016358231914525103
RO,711311,5.115,1.1903640593699359e-05
RO,711319,5.23975,1.2193959100847744e-05
RO,711420,2.88,6.702343090880577e-06
RO,711590,97.18548275862068,0.00022617029475733848
RO,711620,81.8755,0.0001905408651865947
RO,711719,3.6255,8.43727252638456e-06
RO,711790,6.893800000000001,1.604326833330296e-05
RO,711810,9.854,2.293225306164486e-05
RO,711890,7.749,1.803349187890055e-05
RO,720299,6.61,1.538280827455577e-05
RO,720521,9.457363636363636,2.200919993962744e-05
RO,720529,290.2268846153846,0.0006754167204478186
RO,720719,33.315,7.753075002523834e-05
RO,720720,954.5435,0.002221415983392349
RO,720851,1169.623,0.0027219495253420186
RO,720852,560.096,0.0013034567902186973
RO,721250,2.348,5.464271381037359e-06
RO,721499,21.761,5.064225277800425e-05
RO,721550,18.5624,4.319846298269501e-05
RO,721590,218.48766666666668,0.0005084650358076222
RO,721924,11.17325,2.600241490978521e-05
RO,721935,276.3452857142857,0.0006431114293071396
RO,722020,889.814,0.0020707773316211145
RO,722490,28889.32045833333,0.06723129769935601
RO,722519,560.7054666666667,0.0013048751425459386
RO,722530,12.814,2.9820772349494347e-05
RO,722540,6.932,1.6132167467355613e-05
RO,722830,7.739142857142857,1.801055231177403e-05
RO,722850,14.17775,3.2994494707198644e-05
RO,722860,21.978785714285713,5.114908422850263e-05
RO,722920,25.694,5.9795140061488035e-05
RO,730230,62.505,0.00014546178989426753
RO,730419,3165.8657931034486,0.007367610668424326
RO,730424,126.279,0.0002938767997129543
RO,730429,5093.677034482758,0.011854017735848118
RO,730431,339.5636666666666,0.0007902334011102112
RO,730439,942.8238965517241,0.002194142093392553
RO,730441,8.859,2.061668661184411e-05
RO,730449,15.253,3.549681915458383e-05
RO,730451,403.41726923076925,0.0009388336622120681
RO,730459,4417.380933333333,0.010280139784136895
RO,730512,19.468333333333334,4.530675326653705e-05
RO,730531,358.80872727272725,0.000835020553536117
RO,730619,3.026,7.042114650348828e-06
RO,730630,60.52542857142857,0.0001408549263917709
RO,730661,3.497,8.138227010003256e-06
RO,730711,4.6175,1.0745857368798981e-05
RO,730719,25.07018181818182,5.834338885285097e-05
RO,730721,20.12366666666667,4.6831846613374e-05
RO,730722,4.877666666666666,1.135131787602494e-05
RO,730729,29.962850000000003,6.972961829187192e-05
RO,730791,235.44707142857143,0.0005479330043254693
RO,730792,543.111052631579,0.001263929378884077
RO,730793,20.953000000000003,4.876187318861832e-05
RO,730799,104.21499999999999,0.00024252940458893032
RO,730830,17.09075,3.9773635479328895e-05
