Country,Level 1 Index,Time,Indprod Index Value (I21)
DK,D,2000-09,93.4
DK,D,2000-10,103.2
DK,D,2000-11,118.6
DK,D,2000-12,127.4
DK,D,2001-01,141.5
DK,D,2001-02,135.5
DK,D,2001-03,147.5
DK,D,2001-04,125.4
DK,D,2001-05,95.5
DK,D,2001-06,82.7
DK,D,2001-07,72.3
DK,D,2001-08,78.6
DK,D,2001-09,90.5
DK,D,2001-10,102.3
DK,D,2001-11,138.9
DK,D,2001-12,152.8
DK,D,2002-01,164.1
DK,D,2002-02,138.7
DK,D,2002-03,131.7
DK,D,2002-04,107.1
DK,D,2002-05,85.8
DK,D,2002-06,82.7
DK,D,2002-07,72.6
DK,D,2002-08,105.2
DK,D,2002-09,99.3
DK,D,2002-10,112.7
DK,D,2002-11,116.3
DK,D,2002-12,127.4
DK,D,2003-01,173.4
DK,D,2003-02,148.0
DK,D,2003-03,159.2
DK,D,2003-04,143.1
DK,D,2003-05,124.1
DK,D,2003-06,109.0
DK,D,2003-07,106.2
DK,D,2003-08,119.7
DK,D,2003-09,123.0
DK,D,2003-10,139.4
DK,D,2003-11,141.9
DK,D,2003-12,154.7
DK,D,2004-01,152.8
DK,D,2004-02,143.1
DK,D,2004-03,151.8
DK,D,2004-04,111.5
DK,D,2004-05,100.6
DK,D,2004-06,106.8
DK,D,2004-07,83.4
DK,D,2004-08,89.2
DK,D,2004-09,99.5
DK,D,2004-10,119.9
DK,D,2004-11,145.9
DK,D,2004-12,153.2
DK,D,2005-01,142.8
DK,D,2005-02,129.3
DK,D,2005-03,142.7
DK,D,2005-04,105.1
DK,D,2005-05,91.7
DK,D,2005-06,95.3
DK,D,2005-07,76.2
DK,D,2005-08,88.7
DK,D,2005-09,89.6
DK,D,2005-10,98.6
DK,D,2005-11,113.2
DK,D,2005-12,139.4
DK,D,2006-01,158.3
DK,D,2006-02,147.9
DK,D,2006-03,170.4
DK,D,2006-04,131.0
DK,D,2006-05,114.1
DK,D,2006-06,110.8
DK,D,2006-07,102.6
DK,D,2006-08,113.4
DK,D,2006-09,121.6
DK,D,2006-10,132.2
DK,D,2006-11,151.1
DK,D,2006-12,154.1
DK,D,2007-01,149.8
DK,D,2007-02,146.6
DK,D,2007-03,130.3
DK,D,2007-04,98.1
DK,D,2007-05,90.9
DK,D,2007-06,84.6
DK,D,2007-07,83.6
DK,D,2007-08,86.7
DK,D,2007-09,104.8
DK,D,2007-10,119.6
DK,D,2007-11,150.1
DK,D,2007-12,143.1
DK,D,2008-01,141.5
DK,D,2008-02,124.1
DK,D,2008-03,115.4
DK,D,2008-04,91.3
DK,D,2008-05,82.7
DK,D,2008-06,80.2
DK,D,2008-07,71.2
DK,D,2008-08,73.1
DK,D,2008-09,90.1
DK,D,2008-10,124.9
DK,D,2008-11,143.3
DK,D,2008-12,138.9
DK,D,2009-01,143.3
DK,D,2009-02,130.2
DK,D,2009-03,130.7
DK,D,2009-04,89.4
DK,D,2009-05,81.5
DK,D,2009-06,83.7
DK,D,2009-07,76.1
DK,D,2009-08,76.5
DK,D,2009-09,90.1
DK,D,2009-10,115.3
DK,D,2009-11,122.2
DK,D,2009-12,132.5
DK,D,2010-01,148.9
DK,D,2010-02,139.7
DK,D,2010-03,141.1
DK,D,2010-04,111.5
DK,D,2010-05,95.5
DK,D,2010-06,72.7
DK,D,2010-07,71.6
DK,D,2010-08,75.4
DK,D,2010-09,98.7
DK,D,2010-10,124.5
DK,D,2010-11,132.4
DK,D,2010-12,152.8
DK,D,2011-01,150.3
DK,D,2011-02,147.1
DK,D,2011-03,142.7
DK,D,2011-04,103.0
DK,D,2011-05,93.1
DK,D,2011-06,77.0
DK,D,2011-07,65.7
DK,D,2011-08,71.5
DK,D,2011-09,73.9
DK,D,2011-10,97.2
DK,D,2011-11,107.4
DK,D,2011-12,121.8
DK,D,2012-01,130.4
DK,D,2012-02,128.8
DK,D,2012-03,102.2
DK,D,2012-04,84.2
DK,D,2012-05,73.4
DK,D,2012-06,67.6
DK,D,2012-07,55.5
DK,D,2012-08,56.9
DK,D,2012-09,79.5
DK,D,2012-10,101.2
DK,D,2012-11,102.6
DK,D,2012-12,132.0
DK,D,2013-01,135.0
DK,D,2013-02,117.3
DK,D,2013-03,128.2
DK,D,2013-04,103.5
DK,D,2013-05,86.3
DK,D,2013-06,82.8
DK,D,2013-07,74.4
DK,D,2013-08,78.0
DK,D,2013-09,82.5
DK,D,2013-10,112.5
DK,D,2013-11,116.6
DK,D,2013-12,133.2
DK,D,2014-01,153.4
DK,D,2014-02,120.5
DK,D,2014-03,108.5
DK,D,2014-04,92.1
DK,D,2014-05,82.0
DK,D,2014-06,70.5
DK,D,2014-07,68.0
DK,D,2014-08,85.8
DK,D,2014-09,77.3
DK,D,2014-10,100.1
DK,D,2014-11,107.4
DK,D,2014-12,125.7
DK,D,2015-01,131.4
DK,D,2015-02,113.7
DK,D,2015-03,105.7
DK,D,2015-04,92.5
DK,D,2015-05,87.6
DK,D,2015-06,75.6
DK,D,2015-07,64.3
DK,D,2015-08,58.7
DK,D,2015-09,64.9
DK,D,2015-10,79.4
DK,D,2015-11,100.0
DK,D,2015-12,121.6
DK,D,2016-01,133.5
DK,D,2016-02,111.3
DK,D,2016-03,103.4
DK,D,2016-04,93.5
DK,D,2016-05,72.6
DK,D,2016-06,62.0
DK,D,2016-07,69.2
DK,D,2016-08,77.7
DK,D,2016-09,67.2
DK,D,2016-10,109.1
DK,D,2016-11,121.9
DK,D,2016-12,122.5
DK,D,2017-01,117.4
DK,D,2017-02,122.4
DK,D,2017-03,118.3
DK,D,2017-04,103.5
DK,D,2017-05,79.5
DK,D,2017-06,72.5
DK,D,2017-07,61.0
DK,D,2017-08,64.9
DK,D,2017-09,68.2
DK,D,2017-10,97.3
DK,D,2017-11,104.5
DK,D,2017-12,120.4
DK,D,2018-01,117.7
DK,D,2018-02,120.3
DK,D,2018-03,134.9
DK,D,2018-04,97.8
DK,D,2018-05,63.2
DK,D,2018-06,59.1
DK,D,2018-07,59.2
DK,D,2018-08,65.0
DK,D,2018-09,82.9
DK,D,2018-10,101.6
DK,D,2018-11,97.5
DK,D,2018-12,117.0
DK,D,2019-01,124.9
DK,D,2019-02,107.3
DK,D,2019-03,122.3
DK,D,2019-04,83.5
DK,D,2019-05,87.5
DK,D,2019-06,59.1
DK,D,2019-07,63.8
DK,D,2019-08,58.8
DK,D,2019-09,78.9
DK,D,2019-10,87.8
DK,D,2019-11,97.3
DK,D,2019-12,122.3
DK,D,2020-01,134.7
DK,D,2020-02,125.0
DK,D,2020-03,107.3
DK,D,2020-04,80.6
DK,D,2020-05,80.7
DK,D,2020-06,60.0
DK,D,2020-07,73.9
DK,D,2020-08,54.2
DK,D,2020-09,68.9
DK,D,2020-10,86.8
DK,D,2020-11,93.7
DK,D,2020-12,104.0
DK,D,2021-01,116.7
DK,D,2021-02,120.9
DK,D,2021-03,116.1
DK,D,2021-04,104.8
DK,D,2021-05,82.4
DK,D,2021-06,71.0
DK,D,2021-07,68.9
DK,D,2021-08,81.2
DK,D,2021-09,81.5
DK,D,2021-10,109.3
DK,D,2021-11,114.8
DK,D,2021-12,132.4
DK,D,2022-01,145.6
DK,D,2022-02,140.3
DK,D,2022-03,118.9
DK,D,2022-04,103.8
DK,D,2022-05,95.7
DK,D,2022-06,73.5
DK,D,2022-07,94.8
DK,D,2022-08,69.6
DK,D,2022-09,90.8
DK,D,2022-10,96.0
DK,D,2022-11,118.6
DK,D,2022-12,124.9
DK,D,2023-01,132.4
DK,D,2023-02,117.6
DK,D,2023-03,118.0
DK,D,2023-04,103.5
DK,D,2023-05,98.1
DK,D,2023-06,73.2
DK,D,2023-07,92.1
DK,D,2023-08,75.1
DK,D,2023-09,76.6
DK,D,2023-10,102.9
DK,D,2023-11,103.0
DK,D,2023-12,129.8
DK,D,2024-01,143.1
DK,D,2024-02,129.7
DK,D,2024-03,124.4
DK,D,2024-04,106.5
DK,D,2024-05,92.3
DK,D,2024-06,88.0
DK,D,2024-07,85.9
DK,D,2024-08,83.9
DK,D,2024-09,82.4
DK,D,2024-10,107.9
DK,D,2024-11,110.1
DK,D,2024-12,126.7
DK,D,2025-01,128.0
DK,D,2025-02,110.3
DK,D,2025-03,108.6
DK,D,2025-04,108.6
DK,D,2025-05,95.5
DK,D,2025-06,96.5
DK,D,2025-07,78.3
DK,D,2025-08,76.6
EE,B,1998-01,70.9
EE,B,1998-02,63.1
EE,B,1998-03,67.6
EE,B,1998-04,59.7
EE,B,1998-05,58.4
EE,B,1998-06,55.1
EE,B,1998-07,51.6
EE,B,1998-08,57.0
EE,B,1998-09,66.0
EE,B,1998-10,49.7
EE,B,1998-11,55.3
EE,B,1998-12,59.0
EE,B,1999-01,52.9
EE,B,1999-02,49.6
EE,B,1999-03,50.8
EE,B,1999-04,44.2
EE,B,1999-05,44.6
EE,B,1999-06,58.3
EE,B,1999-07,62.7
EE,B,1999-08,50.8
EE,B,1999-09,46.9
EE,B,1999-10,46.5
EE,B,1999-11,52.4
EE,B,1999-12,55.8
EE,B,2000-01,55.2
EE,B,2000-02,51.0
EE,B,2000-03,54.4
EE,B,2000-04,43.3
EE,B,2000-05,62.3
EE,B,2000-06,66.4
EE,B,2000-07,45.0
EE,B,2000-08,56.1
EE,B,2000-09,60.9
EE,B,2000-10,56.1
EE,B,2000-11,51.1
EE,B,2000-12,49.3
EE,B,2001-01,54.7
EE,B,2001-02,50.6
EE,B,2001-03,57.6
EE,B,2001-04,41.3
EE,B,2001-05,55.4
EE,B,2001-06,54.8
EE,B,2001-07,70.3
EE,B,2001-08,63.8
EE,B,2001-09,49.7
EE,B,2001-10,60.5
EE,B,2001-11,56.5
EE,B,2001-12,58.2
EE,B,2002-01,57.8
EE,B,2002-02,47.9
EE,B,2002-03,46.6
EE,B,2002-04,60.6
EE,B,2002-05,78.0
EE,B,2002-06,76.5
EE,B,2002-07,72.5
EE,B,2002-08,94.2
EE,B,2002-09,65.2
EE,B,2002-10,66.3
EE,B,2002-11,56.7
EE,B,2002-12,55.5
EE,B,2003-01,59.9
EE,B,2003-02,57.9
EE,B,2003-03,57.5
EE,B,2003-04,56.3
EE,B,2003-05,63.0
EE,B,2003-06,70.9
EE,B,2003-07,96.4
EE,B,2003-08,77.9
EE,B,2003-09,74.8
EE,B,2003-10,69.9
EE,B,2003-11,68.6
EE,B,2003-12,66.6
EE,B,2004-01,60.0
EE,B,2004-02,50.3
EE,B,2004-03,54.0
EE,B,2004-04,50.4
EE,B,2004-05,64.2
EE,B,2004-06,71.8
EE,B,2004-07,71.1
EE,B,2004-08,67.0
EE,B,2004-09,68.3
EE,B,2004-10,66.4
EE,B,2004-11,62.7
EE,B,2004-12,60.6
EE,B,2005-01,53.3
EE,B,2005-02,51.1
EE,B,2005-03,55.7
EE,B,2005-04,56.3
EE,B,2005-05,64.2
EE,B,2005-06,76.0
EE,B,2005-07,88.9
EE,B,2005-08,77.0
EE,B,2005-09,89.0
EE,B,2005-10,77.6
EE,B,2005-11,74.3
EE,B,2005-12,65.5
EE,B,2006-01,58.9
EE,B,2006-02,55.2
EE,B,2006-03,59.9
EE,B,2006-04,52.9
EE,B,2006-05,79.1
EE,B,2006-06,93.6
EE,B,2006-07,114.8
EE,B,2006-08,98.3
EE,B,2006-09,72.7
EE,B,2006-10,74.1
EE,B,2006-11,76.3
EE,B,2006-12,70.3
EE,B,2007-01,62.9
EE,B,2007-02,55.3
EE,B,2007-03,71.8
EE,B,2007-04,72.0
EE,B,2007-05,89.7
EE,B,2007-06,103.7
EE,B,2007-07,106.9
EE,B,2007-08,100.1
EE,B,2007-09,88.4
EE,B,2007-10,97.0
EE,B,2007-11,82.1
EE,B,2007-12,71.2
EE,B,2008-01,71.4
EE,B,2008-02,69.5
EE,B,2008-03,63.5
EE,B,2008-04,68.9
EE,B,2008-05,94.7
EE,B,2008-06,96.4
EE,B,2008-07,86.9
EE,B,2008-08,81.2
EE,B,2008-09,83.2
EE,B,2008-10,76.1
EE,B,2008-11,68.1
EE,B,2008-12,62.1
EE,B,2009-01,61.8
EE,B,2009-02,62.9
EE,B,2009-03,68.7
EE,B,2009-04,58.0
EE,B,2009-05,80.8
EE,B,2009-06,75.1
EE,B,2009-07,76.4
EE,B,2009-08,76.6
EE,B,2009-09,65.9
EE,B,2009-10,71.3
EE,B,2009-11,66.4
EE,B,2009-12,63.3
EE,B,2010-01,63.6
EE,B,2010-02,62.7
EE,B,2010-03,75.8
EE,B,2010-04,66.4
EE,B,2010-05,76.3
EE,B,2010-06,90.6
EE,B,2010-07,109.6
EE,B,2010-08,96.1
EE,B,2010-09,76.6
EE,B,2010-10,76.1
EE,B,2010-11,74.1
EE,B,2010-12,68.3
EE,B,2011-01,72.5
EE,B,2011-02,66.0
EE,B,2011-03,78.9
EE,B,2011-04,71.6
EE,B,2011-05,84.2
EE,B,2011-06,119.2
EE,B,2011-07,114.7
EE,B,2011-08,94.2
EE,B,2011-09,86.6
EE,B,2011-10,75.9
EE,B,2011-11,78.6
EE,B,2011-12,73.5
EE,B,2012-01,73.1
EE,B,2012-02,66.5
EE,B,2012-03,77.8
EE,B,2012-04,69.6
EE,B,2012-05,87.4
EE,B,2012-06,86.3
EE,B,2012-07,111.4
EE,B,2012-08,95.8
EE,B,2012-09,88.6
EE,B,2012-10,81.5
EE,B,2012-11,74.1
EE,B,2012-12,61.2
EE,B,2013-01,74.0
EE,B,2013-02,72.3
EE,B,2013-03,79.1
EE,B,2013-04,76.6
EE,B,2013-05,89.2
EE,B,2013-06,101.6
EE,B,2013-07,134.7
EE,B,2013-08,104.8
EE,B,2013-09,95.5
EE,B,2013-10,97.8
EE,B,2013-11,81.8
EE,B,2013-12,71.9
EE,B,2014-01,75.2
EE,B,2014-02,72.1
EE,B,2014-03,80.0
EE,B,2014-04,81.6
EE,B,2014-05,96.5
EE,B,2014-06,93.0
EE,B,2014-07,124.9
EE,B,2014-08,93.1
EE,B,2014-09,86.6
EE,B,2014-10,90.7
EE,B,2014-11,70.9
EE,B,2014-12,73.6
EE,B,2015-01,74.8
EE,B,2015-02,66.6
EE,B,2015-03,78.2
EE,B,2015-04,79.5
EE,B,2015-05,86.4
EE,B,2015-06,102.0
EE,B,2015-07,95.3
EE,B,2015-08,104.1
EE,B,2015-09,87.7
EE,B,2015-10,80.2
EE,B,2015-11,66.3
EE,B,2015-12,65.1
EE,B,2016-01,57.5
EE,B,2016-02,57.0
EE,B,2016-03,49.1
EE,B,2016-04,71.0
EE,B,2016-05,87.8
EE,B,2016-06,52.1
EE,B,2016-07,84.3
EE,B,2016-08,90.8
EE,B,2016-09,88.1
EE,B,2016-10,81.4
EE,B,2016-11,83.0
EE,B,2016-12,76.8
EE,B,2017-01,84.8
EE,B,2017-02,78.0
EE,B,2017-03,94.6
EE,B,2017-04,83.0
EE,B,2017-05,111.1
EE,B,2017-06,96.5
EE,B,2017-07,101.7
EE,B,2017-08,103.6
EE,B,2017-09,109.8
EE,B,2017-10,99.5
EE,B,2017-11,91.9
EE,B,2017-12,81.8
EE,B,2018-01,90.0
EE,B,2018-02,77.7
EE,B,2018-03,92.1
EE,B,2018-04,95.6
EE,B,2018-05,128.6
EE,B,2018-06,123.6
EE,B,2018-07,112.7
EE,B,2018-08,100.8
EE,B,2018-09,103.0
EE,B,2018-10,100.0
EE,B,2018-11,98.0
EE,B,2018-12,80.3
EE,B,2019-01,101.2
EE,B,2019-02,95.8
EE,B,2019-03,91.0
EE,B,2019-04,92.6
EE,B,2019-05,114.4
EE,B,2019-06,98.7
EE,B,2019-07,76.8
EE,B,2019-08,82.4
EE,B,2019-09,90.3
EE,B,2019-10,83.2
EE,B,2019-11,72.9
EE,B,2019-12,64.2
EE,B,2020-01,76.6
EE,B,2020-02,72.2
EE,B,2020-03,76.7
EE,B,2020-04,67.2
EE,B,2020-05,96.4
EE,B,2020-06,125.2
EE,B,2020-07,91.9
EE,B,2020-08,96.9
EE,B,2020-09,95.0
EE,B,2020-10,93.7
EE,B,2020-11,83.5
EE,B,2020-12,73.2
EE,B,2021-01,62.7
EE,B,2021-02,69.0
EE,B,2021-03,80.4
EE,B,2021-04,89.6
EE,B,2021-05,111.5
EE,B,2021-06,170.5
EE,B,2021-07,184.2
EE,B,2021-08,92.6
EE,B,2021-09,114.8
EE,B,2021-10,79.7
EE,B,2021-11,79.6
EE,B,2021-12,65.4
EE,B,2022-01,67.3
EE,B,2022-02,61.8
EE,B,2022-03,87.8
EE,B,2022-04,83.5
EE,B,2022-05,124.8
EE,B,2022-06,188.0
EE,B,2022-07,138.4
EE,B,2022-08,172.3
EE,B,2022-09,91.5
EE,B,2022-10,87.1
EE,B,2022-11,77.8
EE,B,2022-12,60.8
EE,B,2023-01,54.9
EE,B,2023-02,48.0
EE,B,2023-03,68.2
EE,B,2023-04,66.5
EE,B,2023-05,162.3
EE,B,2023-06,193.0
EE,B,2023-07,110.8
EE,B,2023-08,104.3
EE,B,2023-09,84.5
EE,B,2023-10,86.1
EE,B,2023-11,68.3
EE,B,2023-12,48.6
EE,B,2024-01,55.8
EE,B,2024-02,60.8
EE,B,2024-03,67.8
EE,B,2024-04,71.9
EE,B,2024-05,161.3
EE,B,2024-06,154.7
EE,B,2024-07,134.3
EE,B,2024-08,108.8
EE,B,2024-09,95.9
EE,B,2024-10,86.7
EE,B,2024-11,67.4
EE,B,2024-12,52.8
EE,B,2025-01,51.7
EE,B,2025-02,52.2
EE,B,2025-03,63.6
EE,B,2025-04,70.4
EE,B,2025-05,129.5
EE,B,2025-06,102.8
EE,B,2025-07,122.6
EE,B,2025-08,109.5
EE,C,1998-01,27.4
EE,C,1998-02,26.5
EE,C,1998-03,30.6
EE,C,1998-04,29.2
EE,C,1998-05,30.1
EE,C,1998-06,30.8
EE,C,1998-07,25.3
EE,C,1998-08,28.3
EE,C,1998-09,28.1
EE,C,1998-10,27.1
EE,C,1998-11,27.5
EE,C,1998-12,26.1
EE,C,1999-01,22.3
EE,C,1999-02,23.0
EE,C,1999-03,28.0
EE,C,1999-04,27.4
EE,C,1999-05,27.7
EE,C,1999-06,29.0
EE,C,1999-07,24.9
EE,C,1999-08,28.0
EE,C,1999-09,29.8
EE,C,1999-10,30.0
EE,C,1999-11,30.1
EE,C,1999-12,28.7
EE,C,2000-01,26.6
EE,C,2000-02,28.7
EE,C,2000-03,33.2
EE,C,2000-04,30.8
EE,C,2000-05,34.4
EE,C,2000-06,35.2
EE,C,2000-07,27.8
EE,C,2000-08,34.5
EE,C,2000-09,34.5
EE,C,2000-10,34.6
EE,C,2000-11,34.7
EE,C,2000-12,30.8
EE,C,2001-01,32.5
EE,C,2001-02,31.5
EE,C,2001-03,36.7
EE,C,2001-04,33.6
EE,C,2001-05,38.8
EE,C,2001-06,36.6
EE,C,2001-07,31.8
EE,C,2001-08,35.9
EE,C,2001-09,35.8
EE,C,2001-10,39.8
EE,C,2001-11,38.8
EE,C,2001-12,32.1
EE,C,2002-01,33.4
EE,C,2002-02,33.7
EE,C,2002-03,36.5
EE,C,2002-04,40.4
EE,C,2002-05,42.4
EE,C,2002-06,38.2
EE,C,2002-07,35.7
EE,C,2002-08,39.1
EE,C,2002-09,41.9
EE,C,2002-10,44.5
EE,C,2002-11,40.9
EE,C,2002-12,35.5
EE,C,2003-01,36.3
EE,C,2003-02,36.8
EE,C,2003-03,42.6
EE,C,2003-04,42.7
EE,C,2003-05,45.0
EE,C,2003-06,42.6
EE,C,2003-07,39.5
EE,C,2003-08,42.3
EE,C,2003-09,47.3
EE,C,2003-10,49.2
EE,C,2003-11,45.2
EE,C,2003-12,41.8
EE,C,2004-01,39.5
EE,C,2004-02,40.6
EE,C,2004-03,49.3
EE,C,2004-04,47.9
EE,C,2004-05,49.2
EE,C,2004-06,47.7
EE,C,2004-07,43.6
EE,C,2004-08,48.6
EE,C,2004-09,52.3
EE,C,2004-10,51.0
EE,C,2004-11,51.6
EE,C,2004-12,48.8
EE,C,2005-01,43.7
EE,C,2005-02,45.4
EE,C,2005-03,53.8
EE,C,2005-04,53.9
EE,C,2005-05,56.0
EE,C,2005-06,55.2
EE,C,2005-07,47.1
EE,C,2005-08,54.7
EE,C,2005-09,58.1
EE,C,2005-10,56.7
EE,C,2005-11,58.7
EE,C,2005-12,54.5
EE,C,2006-01,49.1
EE,C,2006-02,48.5
EE,C,2006-03,61.1
EE,C,2006-04,56.0
EE,C,2006-05,64.7
EE,C,2006-06,62.4
EE,C,2006-07,52.0
EE,C,2006-08,62.2
EE,C,2006-09,63.3
EE,C,2006-10,64.8
EE,C,2006-11,63.7
EE,C,2006-12,56.8
EE,C,2007-01,55.8
EE,C,2007-02,56.3
EE,C,2007-03,65.5
EE,C,2007-04,61.9
EE,C,2007-05,67.9
EE,C,2007-06,66.3
EE,C,2007-07,56.3
EE,C,2007-08,63.5
EE,C,2007-09,63.8
EE,C,2007-10,69.2
EE,C,2007-11,65.5
EE,C,2007-12,55.0
EE,C,2008-01,58.4
EE,C,2008-02,60.4
EE,C,2008-03,61.2
EE,C,2008-04,67.0
EE,C,2008-05,63.8
EE,C,2008-06,62.0
EE,C,2008-07,58.5
EE,C,2008-08,58.4
EE,C,2008-09,64.9
EE,C,2008-10,60.6
EE,C,2008-11,52.3
EE,C,2008-12,45.8
EE,C,2009-01,41.7
EE,C,2009-02,40.7
EE,C,2009-03,45.7
EE,C,2009-04,42.9
EE,C,2009-05,44.1
EE,C,2009-06,44.6
EE,C,2009-07,42.4
EE,C,2009-08,44.4
EE,C,2009-09,47.9
EE,C,2009-10,47.7
EE,C,2009-11,47.2
EE,C,2009-12,42.2
EE,C,2010-01,40.8
EE,C,2010-02,42.7
EE,C,2010-03,52.9
EE,C,2010-04,52.1
EE,C,2010-05,54.5
EE,C,2010-06,54.5
EE,C,2010-07,50.4
EE,C,2010-08,55.3
EE,C,2010-09,62.9
EE,C,2010-10,64.5
EE,C,2010-11,64.7
EE,C,2010-12,59.4
EE,C,2011-01,57.9
EE,C,2011-02,57.7
EE,C,2011-03,71.9
EE,C,2011-04,65.8
EE,C,2011-05,72.0
EE,C,2011-06,67.6
EE,C,2011-07,61.1
EE,C,2011-08,72.8
EE,C,2011-09,71.3
EE,C,2011-10,70.8
EE,C,2011-11,70.8
EE,C,2011-12,63.0
EE,C,2012-01,62.6
EE,C,2012-02,61.0
EE,C,2012-03,70.7
EE,C,2012-04,66.0
EE,C,2012-05,73.4
EE,C,2012-06,72.4
EE,C,2012-07,60.8
EE,C,2012-08,70.4
EE,C,2012-09,71.8
EE,C,2012-10,73.4
EE,C,2012-11,72.6
EE,C,2012-12,61.2
EE,C,2013-01,66.2
EE,C,2013-02,64.0
EE,C,2013-03,70.4
EE,C,2013-04,72.3
EE,C,2013-05,78.3
EE,C,2013-06,71.3
EE,C,2013-07,66.3
EE,C,2013-08,69.7
EE,C,2013-09,74.1
EE,C,2013-10,79.5
EE,C,2013-11,74.0
EE,C,2013-12,61.3
EE,C,2014-01,67.0
EE,C,2014-02,65.1
EE,C,2014-03,75.4
EE,C,2014-04,75.6
EE,C,2014-05,78.4
EE,C,2014-06,73.7
EE,C,2014-07,69.7
EE,C,2014-08,72.7
EE,C,2014-09,82.2
EE,C,2014-10,82.8
EE,C,2014-11,76.6
EE,C,2014-12,69.6
EE,C,2015-01,66.9
EE,C,2015-02,68.8
EE,C,2015-03,81.0
EE,C,2015-04,77.1
EE,C,2015-05,77.2
EE,C,2015-06,78.3
EE,C,2015-07,70.9
EE,C,2015-08,72.3
EE,C,2015-09,80.7
EE,C,2015-10,82.5
EE,C,2015-11,76.5
EE,C,2015-12,69.0
EE,C,2016-01,64.8
EE,C,2016-02,70.8
EE,C,2016-03,79.7
EE,C,2016-04,78.8
EE,C,2016-05,82.4
EE,C,2016-06,79.5
EE,C,2016-07,69.0
EE,C,2016-08,79.1
EE,C,2016-09,85.0
EE,C,2016-10,82.8
EE,C,2016-11,83.9
EE,C,2016-12,75.2
EE,C,2017-01,71.3
EE,C,2017-02,71.7
EE,C,2017-03,87.4
EE,C,2017-04,78.2
EE,C,2017-05,84.9
EE,C,2017-06,84.9
EE,C,2017-07,69.3
EE,C,2017-08,81.0
EE,C,2017-09,83.5
EE,C,2017-10,87.7
EE,C,2017-11,84.5
EE,C,2017-12,75.4
EE,C,2018-01,79.3
EE,C,2018-02,75.7
EE,C,2018-03,84.9
EE,C,2018-04,84.7
EE,C,2018-05,89.9
EE,C,2018-06,85.7
EE,C,2018-07,74.1
EE,C,2018-08,83.9
EE,C,2018-09,84.4
EE,C,2018-10,92.8
EE,C,2018-11,92.2
EE,C,2018-12,79.2
EE,C,2019-01,88.2
EE,C,2019-02,86.8
EE,C,2019-03,97.7
EE,C,2019-04,95.0
EE,C,2019-05,102.3
EE,C,2019-06,89.9
EE,C,2019-07,83.0
EE,C,2019-08,90.7
EE,C,2019-09,93.0
EE,C,2019-10,98.6
EE,C,2019-11,93.5
EE,C,2019-12,82.3
EE,C,2020-01,85.3
EE,C,2020-02,88.9
EE,C,2020-03,95.4
EE,C,2020-04,82.3
EE,C,2020-05,81.2
EE,C,2020-06,88.7
EE,C,2020-07,83.2
EE,C,2020-08,84.0
EE,C,2020-09,96.7
EE,C,2020-10,99.5
EE,C,2020-11,94.5
EE,C,2020-12,88.2
EE,C,2021-01,85.7
EE,C,2021-02,87.3
EE,C,2021-03,105.4
EE,C,2021-04,102.7
EE,C,2021-05,104.5
EE,C,2021-06,102.5
EE,C,2021-07,88.0
EE,C,2021-08,98.2
EE,C,2021-09,109.8
EE,C,2021-10,105.4
EE,C,2021-11,108.7
EE,C,2021-12,101.8
EE,C,2022-01,93.1
EE,C,2022-02,94.4
EE,C,2022-03,116.1
EE,C,2022-04,107.1
EE,C,2022-05,113.2
EE,C,2022-06,102.5
EE,C,2022-07,82.0
EE,C,2022-08,102.2
EE,C,2022-09,103.9
EE,C,2022-10,101.2
EE,C,2022-11,96.1
EE,C,2022-12,89.5
EE,C,2023-01,90.6
EE,C,2023-02,85.4
EE,C,2023-03,103.5
EE,C,2023-04,89.5
EE,C,2023-05,98.3
EE,C,2023-06,94.3
EE,C,2023-07,78.6
EE,C,2023-08,95.0
EE,C,2023-09,91.3
EE,C,2023-10,92.6
EE,C,2023-11,93.0
EE,C,2023-12,86.1
EE,C,2024-01,78.9
EE,C,2024-02,82.9
EE,C,2024-03,89.7
EE,C,2024-04,91.4
EE,C,2024-05,96.6
EE,C,2024-06,86.8
EE,C,2024-07,76.9
EE,C,2024-08,85.3
EE,C,2024-09,91.0
EE,C,2024-10,98.1
EE,C,2024-11,94.1
EE,C,2024-12,85.1
EE,C,2025-01,81.1
EE,C,2025-02,83.0
EE,C,2025-03,95.4
EE,C,2025-04,95.6
EE,C,2025-05,97.7
EE,C,2025-06,93.0
EE,C,2025-07,79.5
EE,C,2025-08,85.2
EE,D,2000-01,111.5
EE,D,2000-02,98.2
EE,D,2000-03,95.8
EE,D,2000-04,56.1
EE,D,2000-05,56.4
EE,D,2000-06,50.4
EE,D,2000-07,43.0
EE,D,2000-08,44.8
EE,D,2000-09,56.3
EE,D,2000-10,70.5
EE,D,2000-11,86.7
EE,D,2000-12,94.7
EE,D,2001-01,96.9
EE,D,2001-02,94.2
EE,D,2001-03,90.8
EE,D,2001-04,53.8
EE,D,2001-05,51.5
EE,D,2001-06,53.7
EE,D,2001-07,49.6
EE,D,2001-08,53.9
EE,D,2001-09,55.0
EE,D,2001-10,73.9
EE,D,2001-11,90.3
EE,D,2001-12,110.3
EE,D,2002-01,99.9
EE,D,2002-02,85.5
EE,D,2002-03,72.9
EE,D,2002-04,61.4
EE,D,2002-05,50.4
EE,D,2002-06,49.0
EE,D,2002-07,49.2
EE,D,2002-08,51.1
EE,D,2002-09,60.0
EE,D,2002-10,90.6
